时间,实际功率,NWP-110米预测风速,NWP-110米预测风向,NWP-低云量,NWP-中云量,NWP-高云量,NWP-总云量,NWP-总降水强度,NWP-温度,NWP-湿度,NWP-气压
2024/7/4 13:45,10.64,2.5442,275.6718,38.5809,69.7055,52.4855,84.3545,0.0036,25.67,60.2409,985.5255
2024/7/4 14:00,11.86,2.5255,275.4536,38.4718,70.6236,52.92,84.5836,0.0045,25.6855,60.3864,985.4418
2024/7/4 14:15,6.45,2.5546,275.1782,38.3164,71.4009,52.91,84.7018,0.0064,25.6945,60.5518,985.36
2024/7/4 14:30,3.72,2.4745,274.8609,38.1245,72.04,52.4809,84.7164,0.0082,25.6964,60.7418,985.28
2024/7/4 14:45,1.92,2.4908,274.5391,37.9145,72.5482,51.6645,84.6345,0.01,25.6918,60.9618,985.2009
2024/7/4 15:00,2.7,2.4526,274.2482,37.7018,72.93,50.4936,84.4645,0.0118,25.6791,61.2173,985.1236
2024/7/4 15:15,2.22,2.4699,274.0173,37.4927,73.2018,48.9845,84.2091,0.0136,25.6582,61.5136,985.0464
2024/7/4 15:30,0,2.4146,273.6636,37.2691,73.3818,47.1755,83.8645,0.0155,25.6282,61.8545,984.97
2024/7/4 15:45,0,2.3591,272.8609,36.9964,73.4727,45.1391,83.4191,0.0164,25.5991,62.1864,984.8936
2024/7/4 16:00,0,2.3508,271.2573,36.6382,73.4845,42.9664,82.8682,0.0173,25.5491,62.5518,984.8245
2024/7/4 16:15,2.23,2.326,268.4682,36.1645,73.4136,40.7636,82.2173,0.0182,25.4791,62.9536,984.7618
2024/7/4 16:30,0,2.3124,264.4727,35.55,73.2436,38.6136,81.4791,0.0191,25.3873,63.3991,984.7055
2024/7/4 16:45,0,2.3743,259.6036,34.7627,72.95,36.5673,80.6745,0.0209,25.2736,63.8982,984.6564
2024/7/4 17:00,0,2.3829,254.1927,33.7709,72.5091,34.6745,79.8236,0.0218,25.1345,64.4609,984.6145
2024/7/4 17:15,0,2.4428,248.5545,32.5373,71.8964,32.9809,78.9464,0.0227,24.9709,65.0927,984.58
2024/7/4 17:30,0,2.5692,242.8373,31.0982,71.11,31.5109,78.0664,0.0236,24.7809,65.7927,984.5536
2024/7/4 17:45,2.62,2.7563,237.0455,29.5709,70.1791,30.27,77.2091,0.0245,24.5664,66.5527,984.5345
2024/7/4 18:00,5.26,3.0062,231.1827,28.0718,69.1309,29.2664,76.4018,0.0255,24.3273,67.3645,984.5236
2024/7/4 18:15,2.22,3.1064,225.4582,26.7327,68.0036,28.4709,75.6764,0.0264,24.0664,68.2209,984.5209
2024/7/4 18:30,3.96,3.1842,220.2545,25.63,66.8691,27.8345,75.0573,0.0273,23.7827,69.1164,984.5264
2024/7/4 18:45,4.65,3.2434,215.8782,24.7745,65.8164,27.3045,74.5482,0.0282,23.4982,70.0118,984.5318
2024/7/4 19:00,7.32,3.3192,212.7936,24.1773,64.9327,26.8164,74.1445,0.0291,23.2255,70.8727,984.5382
2024/7/4 19:15,6.62,3.4524,210.9927,23.8545,64.31,26.3345,73.8373,0.03,22.9673,71.6936,984.5436
2024/7/4 19:30,5.09,3.6518,210.1564,23.8155,63.9827,25.8591,73.6136,0.03,22.7227,72.4682,984.5491
2024/7/4 19:45,8.4,3.843,210.01,24.0545,63.9209,25.3936,73.4682,0.03,22.4955,73.1909,984.5536
2024/7/4 20:00,5.88,3.9434,210.2791,24.5645,64.0955,24.9418,73.3964,0.03,22.2845,73.8573,984.5582
2024/7/4 20:15,2.17,3.9649,210.8355,25.26,64.4491,24.5218,73.3882,0.0291,22.09,74.4664,984.5636
2024/7/4 20:30,1.26,3.9925,211.6791,25.9927,64.93,24.1036,73.4218,0.0282,21.9118,75.0245,984.5691
2024/7/4 20:45,0.31,4.0354,212.7936,26.6345,65.5209,23.5855,73.4645,0.0273,21.7491,75.5364,984.5736
2024/7/4 21:00,0,4.1012,214.1636,27.0564,66.2036,22.8682,73.4827,0.0264,21.6009,76.0055,984.5773
2024/7/4 21:15,0,4.0638,215.8082,27.1982,66.9391,21.8355,73.4582,0.0255,21.4673,76.4345,984.5791
2024/7/4 21:30,2.09,3.8428,217.75,27.0491,67.6609,20.4873,73.4073,0.0245,21.3482,76.8236,984.5809
2024/7/4 21:45,0.72,3.8047,219.8591,26.5773,68.3,18.9518,73.3673,0.0236,21.2291,77.2055,984.5827
2024/7/4 22:00,1.98,3.8332,222.0773,25.7545,68.7845,17.3464,73.3691,0.0227,21.1118,77.5773,984.5818
2024/7/4 22:15,0.83,3.8438,224.3482,24.5664,69.1009,15.7764,73.4309,0.0218,20.9964,77.9391,984.5782
2024/7/4 22:30,0,3.8677,226.5391,23.11,69.3145,14.2845,73.5573,0.0209,20.8827,78.2909,984.5718
2024/7/4 22:45,2.53,3.7735,228.4864,21.5773,69.5018,12.8527,73.7436,0.02,20.7718,78.6327,984.5609
2024/7/4 23:00,1.9,3.8356,230.0245,20.1582,69.7409,11.4636,73.9855,0.02,20.6636,78.9673,984.5436
2024/7/4 23:15,0,3.8053,231.0045,19.0255,70.0745,10.1673,74.2873,0.02,20.5582,79.2964,984.52
2024/7/4 23:30,1.59,3.787,231.39,18.2227,70.49,9.08,74.6555,0.02,20.4555,79.6227,984.4909
2024/7/4 23:45,4.06,3.7479,231.2391,17.68,70.9527,8.3136,75.0864,0.02,20.3545,79.95,984.4564
2024/7/5 0:00,3.11,2.7197,270.3909,19.5673,86.2936,29.0655,91.3655,21.7891,19.8464,87.6418,983.4791
2024/7/5 0:15,10.49,2.7623,268.9955,19.6909,86.5518,25.5964,91.0673,21.9255,19.7718,87.8827,983.4145
2024/7/5 0:30,20.96,2.7694,267.3582,19.8482,86.6736,22.29,90.7418,21.7627,19.7009,88.1164,983.3473
2024/7/5 0:45,10.95,2.8029,265.6882,20.0364,86.6691,19.2591,90.3927,21.3018,19.6291,88.3618,983.2791
2024/7/5 1:00,28.15,2.8527,264.35,20.2536,86.5564,16.6091,90.0273,20.5427,19.56,88.6036,983.2164
2024/7/5 1:15,40.99,2.876,263.3227,20.4936,86.3409,14.3827,89.6436,19.4845,19.4918,88.8445,983.1591
2024/7/5 1:30,43.06,2.9202,262.5873,20.7491,86.0182,12.5418,89.23,18.1282,19.4255,89.0855,983.1091
2024/7/5 1:45,26.96,2.9995,262.13,21.0173,85.5809,11.0327,88.7673,16.4727,19.3618,89.3236,983.0655
2024/7/5 2:00,24.51,3.0607,261.9382,21.2973,85.0209,9.8045,88.24,14.5191,19.3009,89.5573,983.0291
2024/7/5 2:15,14.15,2.9663,262.0036,21.5855,84.3391,8.8136,87.6327,12.5655,19.2427,89.7864,983.0009
2024/7/5 2:30,22.36,2.9244,262.3118,21.8809,83.5455,8.0318,86.9427,10.8627,19.1873,90.0082,982.9809
2024/7/5 2:45,36.29,2.8682,262.84,22.1827,82.6555,7.4345,86.1691,9.41,19.1355,90.2191,982.9691
2024/7/5 3:00,40.91,2.7795,263.5645,22.4891,81.6836,7,85.3118,8.2073,19.0891,90.4136,982.9664
2024/7/5 3:15,14.65,2.6515,264.4736,22.8055,80.6409,6.7045,84.3727,7.2555,19.0473,90.5882,982.9727
2024/7/5 3:30,19.76,2.5926,265.5909,23.1409,79.5236,6.52,83.35,6.5536,19.0109,90.7345,982.9882
2024/7/5 3:45,25.41,2.4138,266.5873,23.5027,78.3191,6.4082,82.2391,6.1027,18.9782,90.8636,983.0073
2024/7/5 4:00,15.14,2.3787,267.31,23.8973,77.0245,6.3264,81.0409,5.9027,18.9627,90.9282,983.03
2024/7/5 4:15,21.11,2.3045,267.8,24.3227,75.6473,6.2418,79.7673,5.9527,18.9655,90.9209,983.0555
2024/7/5 4:30,15.49,2.2316,268.0864,24.7664,74.2091,6.19,78.4382,6.2536,18.9855,90.8418,983.0836
2024/7/5 4:45,14.13,2.1397,268.1964,25.2073,72.7427,6.2582,77.0745,6.8045,19.0227,90.6945,983.1145
2024/7/5 5:00,9.03,2.0557,268.1527,25.6236,71.2809,6.5355,75.7018,7.6055,19.0773,90.4809,983.1473
2024/7/5 5:15,3.37,1.9786,267.9909,25.9927,69.8518,7.1055,74.3355,8.4073,19.1482,90.2073,983.1818
2024/7/5 5:30,3.91,1.8822,267.7309,26.2855,68.4655,7.9736,72.9873,9.0473,19.2345,89.8764,983.2182
2024/7/5 5:45,4.98,1.687,267.3718,26.4664,67.1209,9.0691,71.6664,9.5255,19.3364,89.4909,983.2545
2024/7/5 6:00,9.2,1.5232,266.9091,26.4991,65.8155,10.3218,70.3818,9.8418,19.4536,89.0518,983.29
2024/7/5 6:15,11.3,1.4661,266.3127,26.3482,64.5564,11.6709,69.1482,9.9964,19.5873,88.5618,983.3245
2024/7/5 6:30,12.61,1.3906,265.5664,26.0073,63.3664,13.0818,67.9809,9.9882,19.7373,88.0209,983.3573
2024/7/5 6:45,19.12,1.3585,264.8964,25.5,62.2645,14.54,66.8882,9.8182,19.8909,87.4664,983.3873
2024/7/5 7:00,17.77,1.3673,264.3909,24.8536,61.2618,16.0345,65.8709,9.4873,20.0573,86.8518,983.4136
2024/7/5 7:15,9.78,1.33,264.0791,24.1018,60.3573,17.5036,64.9273,8.9945,20.2382,86.1727,983.4373
2024/7/5 7:30,6.96,1.2452,263.9545,23.2836,59.5355,18.8373,64.0564,8.34,20.4345,85.4245,983.4564
2024/7/5 7:45,6.94,1.2099,263.9736,22.4355,58.7809,19.9327,63.2609,7.5236,20.6445,84.6055,983.4709
2024/7/5 8:00,5.47,1.2172,264.0909,21.5927,58.0773,20.6873,62.5455,6.5445,20.8691,83.7145,983.4791
2024/7/5 8:15,3.32,1.2715,264.2855,20.7973,57.4218,21.0736,61.9145,5.5655,21.1064,82.7527,983.4809
2024/7/5 8:30,7.44,1.3044,264.5836,20.0627,56.7945,21.1291,61.3455,4.7027,21.3573,81.7182,983.4764
2024/7/5 8:45,8.49,1.3236,265.0436,19.3709,56.1436,20.8855,60.7836,3.9564,21.6245,80.6018,983.4664
2024/7/5 9:00,7.85,1.4102,265.72,18.7027,55.4182,20.3718,60.1745,3.3255,21.91,79.3945,983.4518
2024/7/5 9:15,10.28,1.4944,266.6291,18.0109,54.56,19.6018,59.4664,2.8109,22.2145,78.0909,983.4327
2024/7/5 9:30,5.92,1.4947,267.7336,17.2718,53.5882,18.5918,58.6727,2.4127,22.5391,76.6936,983.41
2024/7/5 9:45,5.37,1.5367,268.9191,16.51,52.6018,17.3791,57.8755,2.1291,22.8718,75.26,983.3836
2024/7/5 10:00,4.84,1.6251,270.2573,15.7555,51.6891,15.9991,57.1445,1.9618,23.1973,73.8755,983.3509
2024/7/5 10:15,7.28,1.6495,271.7364,15.0427,50.9345,14.4818,56.5391,1.91,23.5136,72.5491,983.3127
2024/7/5 10:30,5.93,1.738,273.3827,14.4091,50.3318,12.8636,56.0673,1.9745,23.8209,71.2873,983.2682
2024/7/5 10:45,8.31,1.725,275.2218,13.89,49.7891,11.1982,55.6936,2.1555,24.1164,70.0973,983.22
2024/7/5 11:00,9.75,1.887,277.2773,13.5227,49.2136,9.5373,55.3836,2.4518,24.4009,68.9873,983.1673
2024/7/5 11:15,12.13,1.8845,279.5473,13.3773,48.5418,7.9427,55.1309,2.7482,24.67,67.9718,983.1109
2024/7/5 11:30,13.72,1.8846,281.9027,13.4882,47.7945,6.4627,54.9591,3.0027,24.92,67.0691,983.0509
2024/7/5 11:45,10.83,1.8993,284.1173,13.8227,47.0427,5.1282,54.8855,3.2155,25.1473,66.2982,982.9873
2024/7/5 12:00,13.45,1.9187,285.9627,14.3482,46.3564,3.9673,54.9282,3.3864,25.3473,65.6773,982.92
2024/7/5 12:15,10.55,1.8834,287.2255,14.9791,45.7245,2.9891,55.0409,3.5155,25.5182,65.2164,982.8491
2024/7/5 12:30,4.58,1.8701,287.8755,15.6345,45.0527,2.1845,55.1191,3.6036,25.6609,64.9173,982.7764
2024/7/5 12:45,3.58,1.8219,287.93,16.2782,44.2564,1.5427,55.08,3.6491,25.7864,64.7055,982.7045
2024/7/5 13:00,10.54,1.799,287.33,16.8718,43.2573,1.0709,54.8482,3.6536,25.8891,64.5845,982.6382
2024/7/5 13:15,8.8,1.8184,286.2164,17.3782,42.0664,0.75,54.3936,3.6164,25.9673,64.5527,982.5773
2024/7/5 13:30,12.21,1.7779,284.6491,17.7355,40.7709,0.54,53.7136,3.5364,26.0255,64.5945,982.5218
2024/7/5 13:45,12.71,1.7207,282.6118,17.8545,39.4427,0.4018,52.7891,3.4155,26.0673,64.6864,982.4727
2024/7/5 14:00,7.77,1.6929,280.0855,17.6491,38.1555,0.2964,51.6027,3.2527,26.1,64.8027,982.43
2024/7/5 14:15,3.68,1.7165,277.15,17.0982,36.93,0.2055,50.1382,3.09,26.1282,64.9209,982.3945
2024/7/5 14:30,2.93,1.7087,274.0091,16.2764,35.7264,0.1291,48.3955,2.9355,26.1536,65.03,982.3645
2024/7/5 14:45,3.05,1.7064,270.8891,15.2818,34.4964,0.0691,46.3845,2.7891,26.1764,65.1327,982.3409
2024/7/5 15:00,2.87,1.73,268.0164,14.2136,33.19,0.0273,44.1164,2.6509,26.1936,65.2336,982.3236
2024/7/5 15:15,0,1.7538,265.4473,13.12,31.76,0.0036,41.5909,2.52,26.2055,65.3355,982.3127
2024/7/5 15:30,0,1.7454,263.0673,12.0409,30.1873,0,38.8555,2.3982,26.2118,65.4427,982.3082
2024/7/5 15:45,0,1.8343,260.9591,11.0582,28.48,0,36.0145,2.2845,26.2182,65.5564,982.3064
2024/7/5 16:00,0,1.8355,258.5664,10.2491,26.6555,0,33.1891,2.1791,26.2082,65.7509,982.3145
2024/7/5 16:15,0,1.8927,255.8545,9.7155,24.7518,0,30.5282,2.0818,26.1791,66.0418,982.3318
2024/7/5 16:30,0,1.8477,252.8609,9.4591,22.8045,0,28.0791,1.9927,26.1264,66.4482,982.3582
2024/7/5 16:45,0,1.8523,249.6209,9.3555,20.8273,0,25.7673,1.9118,26.0445,66.9818,982.3927
2024/7/5 17:00,0,1.7736,246.1673,9.2827,18.8355,0,23.5182,1.8391,25.93,67.6573,982.4336
2024/7/5 17:15,0,1.6382,242.5109,9.0918,16.8536,0,21.2482,1.7664,25.7809,68.4755,982.4809
2024/7/5 17:30,0,1.5623,238.6109,8.7318,14.9191,0,18.9582,1.6945,25.5991,69.4218,982.5327
2024/7/5 17:45,0,1.522,234.4009,8.2755,13.0718,0,16.7455,1.6227,25.3891,70.48,982.59
2024/7/5 18:00,0,1.4714,229.8155,7.7945,11.3527,0,14.7091,1.5527,25.1527,71.6355,982.6509
2024/7/5 18:15,0,1.4014,224.79,7.3173,9.7736,0,12.89,1.4827,24.8927,72.8727,982.7164
2024/7/5 18:30,0,1.274,219.3055,6.7845,8.3209,0,11.2464,1.4136,24.6118,74.1755,982.7864
2024/7/5 18:45,0,1.1935,213.8309,6.0927,6.9709,0.0636,9.6955,1.3445,24.3318,75.4573,982.8564
2024/7/5 19:00,0.31,1.0934,208.8027,5.1464,5.7027,0.2291,8.1436,1.2773,24.0555,76.6918,982.9255
2024/7/5 19:15,0,1.0765,204.2555,4.0027,4.57,0.5245,6.6155,1.2109,23.7855,77.87,982.9955
2024/7/5 19:30,0,1.0957,200.1918,2.82,3.5718,1.0245,5.3064,1.1445,23.5245,78.9909,983.0673
2024/7/5 19:45,0,1.211,196.5818,1.7555,2.7064,1.8482,4.4655,1.0791,23.2727,80.0564,983.14
2024/7/5 20:00,0,1.1505,193.3936,0.9673,1.9727,3.1155,4.34,1.0145,23.03,81.0682,983.2118
2024/7/5 20:15,0,1.0448,190.6236,0.4918,1.3664,4.9464,5.0818,0.95,22.7973,82.0309,983.2809
2024/7/5 20:30,0,0.9177,188.2818,0.2418,0.8809,7.3436,6.6245,0.8873,22.5736,82.95,983.3455
2024/7/5 20:45,0,0.7552,186.3682,0.13,0.5082,10.1918,8.78,0.8245,22.3582,83.8291,983.4064
2024/7/5 21:00,10.1,0.6841,184.8827,0.0709,0.2418,13.3764,11.3609,0.7636,22.1509,84.6727,983.4618
2024/7/5 21:15,3.25,0.6376,183.78,0.0245,0.0745,16.7827,14.2055,0.7036,21.9509,85.4836,983.5109
2024/7/5 21:30,3.26,0.5893,183.0127,0,0,20.3118,17.2545,0.6455,21.7564,86.2682,983.5527
2024/7/5 21:45,0.66,0.5728,182.1709,0,0,23.9691,20.5282,0.5882,21.5655,87.0409,983.5891
2024/7/5 22:00,0,0.6124,180.8882,0,0,27.7618,24.0336,0.5309,21.3855,87.7582,983.6182
2024/7/5 22:15,1.07,0.6004,179.1973,0,0,31.6409,27.7173,0.4755,21.2145,88.4236,983.6427
2024/7/5 22:30,8.08,0.6203,177.1373,0,0,35.4473,31.4118,0.4209,21.0527,89.0355,983.6636
2024/7/5 22:45,10.19,0.6967,174.7164,0,0,38.9564,34.89,0.3682,20.9009,89.5945,983.6827
2024/7/5 23:00,6.44,0.7164,171.9436,0,0,41.9436,37.9236,0.3164,20.7582,90.0991,983.7018
2024/7/5 23:15,4.08,0.747,168.84,0,0,44.3018,40.4055,0.2645,20.6255,90.55,983.7209
2024/7/5 23:30,4.34,0.6365,165.4427,0,0,46.1291,42.4291,0.2182,20.5018,90.9482,983.74
2024/7/5 23:45,3.87,0.6416,161.7973,0,0,47.61,44.1645,0.1764,20.3873,91.2955,983.76
2024/7/6 0:00,3.49,1.036,83.9709,12.6036,12.4745,32.8327,43.1927,0.2864,19.7745,93.8555,983.4482
2024/7/6 0:15,4.25,0.9955,86.1545,13.1409,12.2655,35.6291,45.4455,0.2818,19.6709,94.1836,983.43
2024/7/6 0:30,1.8,0.9586,88.0745,13.6291,12.0755,38.4591,47.7582,0.2736,19.5691,94.5082,983.4073
2024/7/6 0:45,0,0.9167,89.6236,14.0782,11.9045,41.1718,49.9991,0.2627,19.4691,94.8236,983.3855
2024/7/6 1:00,0,0.8679,90.9173,14.5045,11.7555,43.6345,52.0536,0.2491,19.3755,95.1182,983.3682
2024/7/6 1:15,0.99,0.847,92.0973,14.9182,11.6309,45.7136,53.8009,0.2327,19.2882,95.3945,983.3564
2024/7/6 1:30,8.84,0.8414,93.1909,15.3145,11.5291,47.4391,55.2618,0.2136,19.2073,95.6536,983.3509
2024/7/6 1:45,13.56,0.861,94.1273,15.6818,11.4473,49.0009,56.6055,0.1918,19.1318,95.8955,983.3509
2024/7/6 2:00,15.06,0.8351,94.8336,16.0064,11.3836,50.5909,58.0009,0.1673,19.0618,96.1218,983.3545
2024/7/6 2:15,23.13,0.9047,95.3355,16.2809,11.3345,52.3673,59.59,0.1418,18.9973,96.3318,983.3627
2024/7/6 2:30,27.72,0.9428,95.7782,16.5091,11.2991,54.2609,61.3091,0.1182,18.9382,96.5255,983.3736
2024/7/6 2:45,16.82,1.0222,96.3336,16.7,11.2782,56.0045,62.9191,0.0973,18.8836,96.7027,983.3882
2024/7/6 3:00,12.3,1.0661,97.1727,16.8627,11.2736,57.3327,64.1782,0.0782,18.8364,96.8645,983.4055
2024/7/6 3:15,10.36,1.1342,98.3091,17.0009,11.2845,58.0773,64.9364,0.0618,18.7964,97.01,983.4264
2024/7/6 3:30,10.9,1.313,99.6055,17.1064,11.3109,58.3773,65.3118,0.0464,18.7645,97.1345,983.45
2024/7/6 3:45,10.37,1.3743,100.9755,17.1682,11.35,58.5818,65.5982,0.0336,18.7382,97.2418,983.4736
2024/7/6 4:00,13.08,1.4752,102.1236,17.1791,11.3991,59.0527,66.0982,0.0227,18.74,97.2645,983.4982
2024/7/6 4:15,14.45,1.5889,103.0291,17.1436,11.4564,60.0027,66.9782,0.0136,18.7727,97.1945,983.5227
2024/7/6 4:30,8.86,1.7814,103.7273,17.0809,11.5227,61.2282,68.0627,0.0064,18.8373,97.0273,983.5491
2024/7/6 4:45,7.78,1.9054,104.2136,17.0173,11.5982,62.2691,68.9836,0.0018,18.9336,96.7618,983.5782
2024/7/6 5:00,11.54,1.9286,104.48,16.9791,11.6836,62.6655,69.3718,-0.0009,19.0618,96.3991,983.6091
2024/7/6 5:15,7.08,1.8433,104.4955,16.9864,11.7764,62.1545,69.0373,-0.0036,19.2218,95.9391,983.64
2024/7/6 5:30,5.06,1.6466,104.2436,17.0473,11.8745,60.9173,68.1555,-0.0045,19.4145,95.3818,983.6709
2024/7/6 5:45,4.15,1.5226,103.7527,17.1636,11.9736,59.3818,67.0936,-0.0036,19.6373,94.7264,983.7018
2024/7/6 6:00,2.91,1.413,103.05,17.3382,12.0718,57.9782,66.2173,0,19.8891,93.9745,983.7318
2024/7/6 6:15,0,1.3568,102.1555,17.5755,12.1655,56.9236,65.7164,0.0064,20.1691,93.1291,983.76
2024/7/6 6:30,0,1.2565,101.0718,17.8873,12.2518,56.1527,65.5191,0.0145,20.4745,92.2027,983.7864
2024/7/6 6:45,0,1.2073,99.9618,18.2818,12.3291,55.5145,65.4545,0.0255,20.7836,91.2636,983.8082
2024/7/6 7:00,0,1.1518,98.8291,18.7627,12.3973,54.8455,65.3427,0.0391,21.0864,90.3027,983.8164
2024/7/6 7:15,0,1.1185,97.7018,19.3264,12.4555,54.2373,65.1955,0.0555,21.3809,89.3273,983.81
2024/7/6 7:30,0,1.1312,96.64,19.9591,12.5036,53.9809,65.2091,0.0745,21.6682,88.34,983.7909
2024/7/6 7:45,0,1.1181,95.6936,20.6455,12.5418,54.3091,65.5718,0.0973,21.9473,87.3418,983.7591
2024/7/6 8:00,0,1.0873,94.9118,21.37,12.5709,55.4545,66.4718,0.1227,22.2173,86.3336,983.7182
2024/7/6 8:15,0,1.2091,94.3018,22.1236,12.5891,57.4027,67.9064,0.15,22.4782,85.3155,983.6682
2024/7/6 8:30,0,1.264,93.8218,22.8918,12.5991,59.9109,69.6936,0.1855,22.73,84.2882,983.6091
2024/7/6 8:45,0,1.3627,93.4236,23.6509,12.6,62.7555,71.6618,0.2282,22.9727,83.2518,983.5391
2024/7/6 9:00,0,1.4046,93.0591,24.3764,12.5936,65.7145,73.6382,0.2791,23.2073,82.2082,983.4591
2024/7/6 9:15,0,1.4658,92.6882,25.0436,12.58,68.6382,75.5382,0.3382,23.4336,81.1555,983.3682
2024/7/6 9:30,0,1.4823,92.2891,25.6545,12.56,71.4609,77.3645,0.4055,23.6518,80.0945,983.2673
2024/7/6 9:45,0,1.4746,91.8327,26.24,12.5318,74.1264,79.1227,0.4818,23.8673,79.0464,983.1645
2024/7/6 10:00,0,1.5189,91.3509,26.8273,12.4982,76.5673,80.8073,0.5673,24.0645,78.0909,983.0618
2024/7/6 10:15,0,1.5935,90.8373,27.4436,12.4645,78.7618,82.4127,0.6609,24.2418,77.2309,982.9573
2024/7/6 10:30,0,1.6892,90.3,28.0927,12.44,80.7491,83.9445,0.7636,24.4,76.4682,982.8518
2024/7/6 10:45,0,1.7312,89.7509,28.7527,12.4382,82.5691,85.41,0.8755,24.5382,75.8045,982.7445
2024/7/6 11:00,0,1.8597,89.1991,29.4018,12.4727,84.2618,86.8191,0.9964,24.6564,75.2409,982.6364
2024/7/6 11:15,0,1.8566,88.66,30.0291,12.5555,85.8482,88.17,1.12,24.7545,74.7791,982.5273
2024/7/6 11:30,0,1.8595,88.1636,30.6273,12.7018,87.3291,89.4527,1.2782,24.8327,74.4218,982.4182
2024/7/6 11:45,0,1.8506,87.7436,31.1855,12.9291,88.7045,90.6545,1.4709,24.8891,74.1718,982.31
2024/7/6 12:00,0,1.8401,87.4355,31.6891,13.2555,89.9755,91.7627,1.6991,24.9245,74.0345,982.2018
2024/7/6 12:15,0,1.847,87.2627,32.0991,13.6991,91.1327,92.7655,1.9609,24.9373,74.0109,982.0945
2024/7/6 12:30,0,1.8507,87.2209,32.37,14.2709,92.1582,93.6473,2.2582,24.9291,74.1,981.9891
2024/7/6 12:45,0,1.8574,87.2436,32.4855,14.97,93.0436,94.4036,2.5891,24.9164,74.2164,981.8836
2024/7/6 13:00,0,1.8518,87.18,32.4318,15.7918,93.7927,95.04,2.9545,24.8964,74.3891,981.7836
2024/7/6 13:15,0,1.8608,87.0091,32.2218,16.7291,94.4073,95.5591,3.3536,24.8682,74.6145,981.69
2024/7/6 13:30,0,1.8462,86.7282,31.8564,17.7945,94.8864,95.96,3.7864,24.8327,74.8909,981.6009
2024/7/6 13:45,0,1.7763,86.3582,31.3027,19.0291,95.23,96.2427,4.2509,24.7891,75.2218,981.5164
2024/7/6 14:00,0,1.747,85.9191,30.5282,20.4718,95.4382,96.4055,4.7473,24.7373,75.61,981.4373
2024/7/6 14:15,0,1.66,85.4236,29.5055,22.1609,95.5109,96.4482,5.2427,24.6773,76.0564,981.3645
2024/7/6 14:30,0,1.5825,84.8655,28.2682,24.0755,95.4482,96.3718,5.77,24.6082,76.5627,981.2982
2024/7/6 14:45,0,1.4576,84.2245,26.9091,26.1382,95.25,96.1764,6.3282,24.53,77.13,981.2391
2024/7/6 15:00,0,1.3309,83.4818,25.5191,28.2736,94.9164,95.8618,6.9173,24.4418,77.76,981.1864
2024/7/6 15:15,0,1.2403,82.6355,24.1645,30.4145,94.4464,95.4282,7.5355,24.3427,78.4582,981.14
2024/7/6 15:30,0,1.165,81.7209,22.8527,32.5336,93.8409,94.8755,8.1827,24.2327,79.2282,981.1018
2024/7/6 15:45,0,1.1329,80.9282,21.5573,34.6355,93.1,94.2036,8.8591,24.1155,80.0336,981.0673
2024/7/6 16:00,0,0.9471,80.5155,20.2536,36.7209,92.2318,93.4218,9.5636,23.9891,80.87,981.0445
2024/7/6 16:15,0,0.8479,80.5173,18.9582,38.7627,91.2555,92.5482,10.2964,23.8555,81.7336,981.0345
2024/7/6 16:30,0,0.8297,80.9273,17.7291,40.71,90.1891,91.5991,11.0582,23.7145,82.6173,981.0364
2024/7/6 16:45,0,0.7854,81.72,16.6336,42.52,89.05,90.5945,11.8482,23.5673,83.5164,981.0491
2024/7/6 17:00,0,0.7201,82.87,15.74,44.1482,87.8564,89.5518,12.6673,23.4136,84.4255,981.0718
2024/7/6 17:15,0,0.7477,84.3655,15.06,45.6055,86.6255,88.4882,13.4818,23.2564,85.3391,981.1027
2024/7/6 17:30,0,0.715,86.1955,14.5391,46.95,85.3764,87.4218,14.3282,23.0945,86.2482,981.1436
2024/7/6 17:45,0,0.7235,88.3355,14.1136,48.2255,84.1264,86.3718,15.2073,22.9318,87.1436,981.1955
2024/7/6 18:00,0,0.7041,90.7645,13.7209,49.4773,82.8945,85.3555,16.1182,22.7691,88.0145,981.2573
2024/7/6 18:15,0,0.6912,93.4391,13.3327,50.7182,81.6982,84.39,17.0618,22.6073,88.8564,981.33
2024/7/6 18:30,0,0.7817,96.3118,12.96,51.9391,80.5555,83.4945,18.0373,22.4464,89.6682,981.4127
2024/7/6 18:45,0,0.8029,99.1482,12.6173,53.14,79.4755,82.6764,19.0455,22.29,90.4509,981.4964
2024/7/6 19:00,0,0.9665,102.6909,12.3155,54.3264,78.4573,81.9373,20.0855,22.1436,91.1691,981.5782
2024/7/6 19:15,0,1.1043,106.9273,12.0564,55.4982,77.5018,81.2773,21.1582,22.0073,91.82,981.6591
2024/7/6 19:30,0,1.3162,111.8736,11.8318,56.6555,76.6091,80.6955,22.2645,21.8818,92.4018,981.7373
2024/7/6 19:45,0,1.4124,117.5564,11.6309,57.8036,75.7782,80.1918,23.4045,21.7673,92.9127,981.8136
2024/7/6 20:00,0,1.4942,124.0027,11.4436,58.9491,75.01,79.7673,24.5782,21.6636,93.3518,981.8891
2024/7/6 20:15,0,1.6288,131.2527,11.2673,60.1082,74.3045,79.4209,25.75,21.5727,93.72,981.9618
2024/7/6 20:30,0,1.712,139.33,11.1236,61.2982,73.6618,79.1518,26.7055,21.4927,94.0191,982.0318
2024/7/6 20:45,0,1.7715,148.2309,11.0482,62.5264,73.0809,78.9618,27.4445,21.4236,94.2527,982.1
