,time,nwp_ws,tower_ws,power
15618,2023/4/9 16:30,7.96,11.71,44.7
15619,2023/4/9 16:45,7.84,10.94,44.33
15620,2023/4/9 17:00,7.73,12.48,44.63
15621,2023/4/9 17:15,7.64,9.41,44.57
15622,2023/4/9 17:30,7.59,10.18,44.37
15623,2023/4/9 17:45,7.56,10.18,46.04
15624,2023/4/9 18:00,8.62,11.71,46.41
15625,2023/4/9 18:15,8.77,11.33,45.81
15626,2023/4/9 18:30,8.97,11.71,48.38
15627,2023/4/9 18:45,9.2,9.8,45.24
15628,2023/4/9 19:00,9.48,12.48,46.04
15629,2023/4/9 19:15,9.8,12.48,48.28
15630,2023/4/9 19:30,10.12,13.24,48.58
15631,2023/4/9 19:45,10.43,13.24,48.15
15632,2023/4/9 20:00,10.73,14.01,48.28
15633,2023/4/9 20:15,11.03,14.01,48.52
15634,2023/4/9 20:30,11.34,13.63,48.48
15635,2023/4/9 20:45,11.65,15.92,48.58
15636,2023/4/9 21:00,11.95,17.07,48.48
15637,2023/4/9 21:15,12.25,14.01,48.32
15638,2023/4/9 21:30,12.52,15.54,48.18
15639,2023/4/9 21:45,12.78,14.77,48.48
15640,2023/4/9 22:00,13.02,17.07,48.48
15641,2023/4/9 22:15,13.24,14.39,48.38
15642,2023/4/9 22:30,13.45,16.31,48.28
15643,2023/4/9 22:45,13.64,15.16,48.48
15644,2023/4/9 23:00,13.82,14.77,48.58
15645,2023/4/9 23:15,13.99,15.92,48.42
15646,2023/4/9 23:30,14.15,16.69,48.35
15647,2023/4/9 23:45,14.31,16.69,48.58
15648,2023/4/10 0:00,14.49,17.45,48.22
15649,2023/4/10 0:15,14.62,14.01,48.25
15650,2023/4/10 0:30,14.74,23.58,48.25
15651,2023/4/10 0:45,14.84,20.9,48.48
15652,2023/4/10 1:00,14.93,16.69,48.52
15653,2023/4/10 1:15,14.99,16.31,48.18
15654,2023/4/10 1:30,15.04,17.07,48.55
15655,2023/4/10 1:45,15.08,17.07,48.25
15656,2023/4/10 2:00,15.11,14.77,47.18
15657,2023/4/10 2:15,15.12,18.22,47.85
15658,2023/4/10 2:30,15.13,17.84,48.48
15659,2023/4/10 2:45,15.12,16.31,48.25
15660,2023/4/10 3:00,15.11,17.07,48.28
15661,2023/4/10 3:15,15.09,18.6,48.15
15662,2023/4/10 3:30,15.07,16.31,48.42
15663,2023/4/10 3:45,15.06,16.31,48.48
15664,2023/4/10 4:00,15.05,17.07,48.48
15665,2023/4/10 4:15,15.04,17.07,48.48
15666,2023/4/10 4:30,15.04,13.24,48.62
15667,2023/4/10 4:45,15.04,14.39,48.75
15668,2023/4/10 5:00,15.05,17.45,48.42
15669,2023/4/10 5:15,15.06,16.31,48.32
15670,2023/4/10 5:30,15.08,14.39,48.28
15671,2023/4/10 5:45,15.1,14.77,48.25
15672,2023/4/10 6:00,15.17,14.77,48.68
15673,2023/4/10 6:15,15.21,16.31,48.48
15674,2023/4/10 6:30,15.24,13.24,48.35
15675,2023/4/10 6:45,15.28,16.69,48.28
15676,2023/4/10 7:00,15.32,16.31,48.25
15677,2023/4/10 7:15,15.37,14.39,48.89
15678,2023/4/10 7:30,15.4,18.22,48.22
15679,2023/4/10 7:45,15.42,14.39,47.98
15680,2023/4/10 8:00,15.43,16.31,48.55
15681,2023/4/10 8:15,15.43,12.86,48.32
15682,2023/4/10 8:30,15.42,19.75,48.72
15683,2023/4/10 8:45,15.4,17.45,48.42
15684,2023/4/10 9:00,15.37,19.37,48.45
15685,2023/4/10 9:15,15.33,16.31,48.35
15686,2023/4/10 9:30,15.28,14.77,48.35
15687,2023/4/10 9:45,15.21,16.69,48.65
15688,2023/4/10 10:00,15.12,15.54,46.78
15689,2023/4/10 10:15,15.02,11.71,46.61
15690,2023/4/10 10:30,14.89,13.63,46.71
15691,2023/4/10 10:45,14.74,16.31,46.64
15692,2023/4/10 11:00,14.57,14.39,46.71
15693,2023/4/10 11:15,14.39,12.48,46.74
15694,2023/4/10 11:30,14.22,17.07,46.61
15695,2023/4/10 11:45,14.04,13.24,46.64
15696,2023/4/10 12:00,13.71,15.54,48.38
15697,2023/4/10 12:15,13.53,15.92,48.52
15698,2023/4/10 12:30,13.35,14.39,48.22
15699,2023/4/10 12:45,13.17,12.09,48.32
15700,2023/4/10 13:00,13.01,10.94,48.48
15701,2023/4/10 13:15,12.86,15.54,48.52
15702,2023/4/10 13:30,12.73,13.24,48.55
15703,2023/4/10 13:45,12.61,13.24,48.55
15704,2023/4/10 14:00,12.5,9.8,48.32
15705,2023/4/10 14:15,12.4,12.09,48.42
15706,2023/4/10 14:30,12.33,12.86,48.35
15707,2023/4/10 14:45,12.28,17.45,48.15
15708,2023/4/10 15:00,12.25,15.92,48.38
15709,2023/4/10 15:15,12.24,12.09,48.28
15710,2023/4/10 15:30,12.23,10.18,48.38
15711,2023/4/10 15:45,12.21,11.33,48.25
15712,2023/4/10 16:00,12.19,12.48,48.38
15713,2023/4/10 16:15,12.17,12.09,48.42
15714,2023/4/10 16:30,12.13,10.18,46.51
15715,2023/4/10 16:45,12.08,12.86,48.15
15716,2023/4/10 17:00,12.01,13.63,48.38
15717,2023/4/10 17:15,11.92,14.01,48.38
15718,2023/4/10 17:30,11.81,12.48,48.25
15719,2023/4/10 17:45,11.69,10.94,47.55
15720,2023/4/10 18:00,10.74,10.56,47.18
15721,2023/4/10 18:15,10.42,9.8,44.5
15722,2023/4/10 18:30,10.1,10.94,43.73
15723,2023/4/10 18:45,9.76,7.11,30.47
15724,2023/4/10 19:00,9.42,9.41,29.3
15725,2023/4/10 19:15,9.08,7.5,27.89
15726,2023/4/10 19:30,8.74,7.11,21.33
15727,2023/4/10 19:45,8.41,5.96,25.11
15728,2023/4/10 20:00,8.1,7.88,33.55
15729,2023/4/10 20:15,7.8,7.11,35.09
15730,2023/4/10 20:30,7.52,9.41,39.68
15731,2023/4/10 20:45,7.26,9.41,34.32
15732,2023/4/10 21:00,7.03,8.26,28.96
15733,2023/4/10 21:15,6.81,8.65,33.12
15734,2023/4/10 21:30,6.63,8.26,33.08
15735,2023/4/10 21:45,6.48,7.11,22.17
15736,2023/4/10 22:00,6.37,7.88,24.41
15737,2023/4/10 22:15,6.29,8.26,22.43
15738,2023/4/10 22:30,6.27,7.88,24.21
15739,2023/4/10 22:45,6.31,8.26,25.21
15740,2023/4/10 23:00,6.4,6.35,15.2
15741,2023/4/10 23:15,6.54,5.96,12.89
15742,2023/4/10 23:30,6.73,4.82,7.27
15743,2023/4/10 23:45,6.94,4.82,3.25
15744,2023/4/11 0:00,7.16,4.05,5.76
15745,2023/4/11 0:15,7.42,6.73,18.72
15746,2023/4/11 0:30,7.68,8.26,22.9
15747,2023/4/11 0:45,7.94,9.03,25.15
15748,2023/4/11 1:00,8.2,9.41,29.5
15749,2023/4/11 1:15,8.45,10.94,33.65
15750,2023/4/11 1:30,8.69,7.5,17.34
15751,2023/4/11 1:45,8.91,3.67,14.6
15752,2023/4/11 2:00,9.1,6.73,21.46
15753,2023/4/11 2:15,9.26,5.2,27.99
15754,2023/4/11 2:30,9.39,6.73,41.79
15755,2023/4/11 2:45,9.48,9.41,40.38
15756,2023/4/11 3:00,9.54,8.26,37.33
15757,2023/4/11 3:15,9.58,9.8,39.91
15758,2023/4/11 3:30,9.6,9.03,31.84
15759,2023/4/11 3:45,9.61,10.56,43.03
15760,2023/4/11 4:00,9.63,4.43,22.8
15761,2023/4/11 4:15,9.65,5.96,18.62
15762,2023/4/11 4:30,9.68,6.35,27.93
15763,2023/4/11 4:45,9.72,13.63,47.98
15764,2023/4/11 5:00,9.78,11.33,45.27
15765,2023/4/11 5:15,9.85,10.18,48.38
15766,2023/4/11 5:30,9.92,6.73,9.94
15767,2023/4/11 5:45,9.98,5.96,9.64
15768,2023/4/11 6:00,8.01,5.2,7.47
15769,2023/4/11 6:15,8.01,5.58,9.34
15770,2023/4/11 6:30,8.02,5.2,19.35
15771,2023/4/11 6:45,8.03,6.35,28.33
15772,2023/4/11 7:00,8.06,10.56,40.85
15773,2023/4/11 7:15,8.11,9.03,33.08
15774,2023/4/11 7:30,8.19,9.41,37.6
15775,2023/4/11 7:45,8.29,10.18,36.73
15776,2023/4/11 8:00,8.42,7.88,26.99
15777,2023/4/11 8:15,8.56,7.5,29.13
15778,2023/4/11 8:30,8.72,5.2,25.95
15779,2023/4/11 8:45,8.89,6.35,24.61
15780,2023/4/11 9:00,9.06,7.5,30.37
15781,2023/4/11 9:15,9.23,9.41,36.8
15782,2023/4/11 9:30,9.39,8.26,30.84
15783,2023/4/11 9:45,9.55,4.43,25.38
15784,2023/4/11 10:00,9.71,5.2,32.01
15785,2023/4/11 10:15,9.86,10.56,33.85
15786,2023/4/11 10:30,10.01,7.11,43.19
15787,2023/4/11 10:45,10.16,9.8,48.05
15788,2023/4/11 11:00,10.29,13.24,48.38
15789,2023/4/11 11:15,10.41,13.24,48.22
15790,2023/4/11 11:30,10.52,21.28,48.92
15791,2023/4/11 11:45,10.63,19.37,48.55
15792,2023/4/11 12:00,10.77,13.24,48.28
15793,2023/4/11 12:15,10.88,18.6,47.95
15794,2023/4/11 12:30,10.96,18.99,46.74
15795,2023/4/11 12:45,11.03,19.37,46.71
15796,2023/4/11 13:00,11.08,18.99,46.64
15797,2023/4/11 13:15,11.11,15.16,46.74
15798,2023/4/11 13:30,11.14,8.26,45.97
15799,2023/4/11 13:45,11.18,12.09,42.69
15800,2023/4/11 14:00,11.22,6.73,40.28
15801,2023/4/11 14:15,11.29,12.09,46.64
15802,2023/4/11 14:30,11.35,13.24,46.81
15803,2023/4/11 14:45,11.44,12.09,42.22
15804,2023/4/11 15:00,11.53,13.24,42.79
15805,2023/4/11 15:15,11.65,8.65,40.15
15806,2023/4/11 15:30,11.75,11.71,43.83
15807,2023/4/11 15:45,11.84,9.8,44.33
15808,2023/4/11 16:00,11.92,11.71,42.66
15809,2023/4/11 16:15,11.99,13.63,42.49
15810,2023/4/11 16:30,12.05,15.92,44.63
15811,2023/4/11 16:45,12.1,10.56,48.28
15812,2023/4/11 17:00,12.13,10.18,48.35
15813,2023/4/11 17:15,12.16,9.41,45.5
15814,2023/4/11 17:30,12.17,14.01,48.22
15815,2023/4/11 17:45,12.15,14.39,48.52
15816,2023/4/11 18:00,13.16,14.77,48.55
15817,2023/4/11 18:15,13.04,10.94,48.75
15818,2023/4/11 18:30,12.89,15.54,48.55
15819,2023/4/11 18:45,12.73,10.56,48.42
15820,2023/4/11 19:00,12.55,13.63,48.82
15821,2023/4/11 19:15,12.37,10.94,48.38
15822,2023/4/11 19:30,12.19,12.86,48.58
15823,2023/4/11 19:45,12.02,14.01,47.21
15824,2023/4/11 20:00,11.86,8.65,48.28
15825,2023/4/11 20:15,11.71,9.41,42.19
15826,2023/4/11 20:30,11.59,8.65,28.53
15827,2023/4/11 20:45,11.49,5.96,23.84
15828,2023/4/11 21:00,11.41,7.88,35.19
15829,2023/4/11 21:15,11.35,10.56,43.23
15830,2023/4/11 21:30,11.32,9.03,47.25
15831,2023/4/11 21:45,11.31,9.03,48.38
15832,2023/4/11 22:00,11.33,11.33,48.55
15833,2023/4/11 22:15,11.38,14.39,48.65
15834,2023/4/11 22:30,11.43,11.71,47.88
15835,2023/4/11 22:45,11.5,11.71,48.42
15836,2023/4/11 23:00,11.58,14.01,48.35
15837,2023/4/11 23:15,11.66,15.16,48.52
15838,2023/4/11 23:30,11.75,15.92,48.72
15839,2023/4/11 23:45,11.83,14.77,48.25
15840,2023/4/12 0:00,11.95,15.16,48.82
15841,2023/4/12 0:15,12.01,10.56,48.52
15842,2023/4/12 0:30,12.07,10.94,48.75
15843,2023/4/12 0:45,12.12,12.09,48.42
15844,2023/4/12 1:00,12.17,12.09,48.38
15845,2023/4/12 1:15,12.21,11.71,48.38
15846,2023/4/12 1:30,12.24,14.77,48.42
15847,2023/4/12 1:45,12.27,14.01,48.38
15848,2023/4/12 2:00,12.29,13.24,48.42
15849,2023/4/12 2:15,12.3,13.24,48.48
15850,2023/4/12 2:30,12.31,14.39,47.18
15851,2023/4/12 2:45,12.32,10.18,48.08
15852,2023/4/12 3:00,12.32,12.48,48.42
15853,2023/4/12 3:15,12.32,11.71,48.42
15854,2023/4/12 3:30,12.31,9.8,48.68
15855,2023/4/12 3:45,12.3,12.09,48.38
15856,2023/4/12 4:00,12.29,12.09,48.62
15857,2023/4/12 4:15,12.27,15.16,48.32
15858,2023/4/12 4:30,12.26,14.01,48.42
15859,2023/4/12 4:45,12.24,14.01,48.72
15860,2023/4/12 5:00,12.22,14.39,48.55
15861,2023/4/12 5:15,12.21,13.24,48.48
15862,2023/4/12 5:30,12.19,12.48,48.25
15863,2023/4/12 5:45,12.17,15.54,48.42
15864,2023/4/12 6:00,11.84,11.33,48.35
15865,2023/4/12 6:15,11.84,11.71,48.28
15866,2023/4/12 6:30,11.83,12.48,48.38
15867,2023/4/12 6:45,11.82,14.77,48.38
15868,2023/4/12 7:00,11.8,14.39,48.45
15869,2023/4/12 7:15,11.78,14.77,48.62
15870,2023/4/12 7:30,11.75,11.71,48.55
15871,2023/4/12 7:45,11.72,14.01,48.42
15872,2023/4/12 8:00,11.68,14.77,48.58
15873,2023/4/12 8:15,11.63,13.63,48.28
15874,2023/4/12 8:30,11.58,15.16,48.18
15875,2023/4/12 8:45,11.53,13.63,48.55
15876,2023/4/12 9:00,11.47,14.39,48.55
15877,2023/4/12 9:15,11.41,14.01,48.28
15878,2023/4/12 9:30,11.34,11.33,48.25
15879,2023/4/12 9:45,11.27,14.39,48.55
15880,2023/4/12 10:00,11.19,13.24,48.55
15881,2023/4/12 10:15,11.1,11.71,48.52
15882,2023/4/12 10:30,11.02,12.09,48.38
15883,2023/4/12 10:45,10.93,12.86,48.82
15884,2023/4/12 11:00,10.84,12.09,48.08
15885,2023/4/12 11:15,10.75,9.41,48.38
15886,2023/4/12 11:30,10.65,10.94,47.51
15887,2023/4/12 11:45,10.56,10.94,46.51
15888,2023/4/12 12:00,10.46,11.33,46.04
15889,2023/4/12 12:15,10.36,11.71,45
15890,2023/4/12 12:30,10.26,10.56,46.58
15891,2023/4/12 12:45,10.14,9.8,39.48
15892,2023/4/12 13:00,10.02,6.73,38.24
15893,2023/4/12 13:15,9.9,9.8,40.25
15894,2023/4/12 13:30,9.77,4.82,39.68
15895,2023/4/12 13:45,9.63,6.73,31.24
15896,2023/4/12 14:00,9.49,8.65,27.79
15897,2023/4/12 14:15,9.35,7.11,23.64
15898,2023/4/12 14:30,9.19,7.5,20.49
15899,2023/4/12 14:45,9.02,8.26,16.24
15900,2023/4/12 15:00,8.85,2.52,13.36
15901,2023/4/12 15:15,8.67,7.11,13.63
15902,2023/4/12 15:30,8.47,7.11,15.07
15903,2023/4/12 15:45,8.25,6.73,11.95
15904,2023/4/12 16:00,8.01,5.58,10.61
15905,2023/4/12 16:15,7.75,5.96,12.86
15906,2023/4/12 16:30,7.48,5.2,11.08
15907,2023/4/12 16:45,7.2,4.05,11.92
15908,2023/4/12 17:00,6.9,5.2,11.38
15909,2023/4/12 17:15,6.6,5.58,11.82
15910,2023/4/12 17:30,6.3,5.58,8.74
15911,2023/4/12 17:45,5.98,3.67,6.19
15912,2023/4/12 18:00,6.28,2.9,4.79
15913,2023/4/12 18:15,5.98,4.82,3.01
15914,2023/4/12 18:30,5.69,2.9,0.6
15915,2023/4/12 18:45,5.41,2.14,0
15916,2023/4/12 19:00,5.13,2.9,0
15917,2023/4/12 19:15,4.86,2.9,0
15918,2023/4/12 19:30,4.61,2.52,0
15919,2023/4/12 19:45,4.37,2.14,0
15920,2023/4/12 20:00,4.15,2.9,0
15921,2023/4/12 20:15,3.95,1.37,0
15922,2023/4/12 20:30,3.76,0,0
15923,2023/4/12 20:45,3.58,0,0
15924,2023/4/12 21:00,3.41,0,0
15925,2023/4/12 21:15,3.26,1.37,0
15926,2023/4/12 21:30,3.13,1.37,0
15927,2023/4/12 21:45,3.03,1.75,0
15928,2023/4/12 22:00,2.95,4.43,0
15929,2023/4/12 22:15,2.9,2.52,0
15930,2023/4/12 22:30,2.85,2.9,0
15931,2023/4/12 22:45,2.81,2.9,0
15932,2023/4/12 23:00,2.78,2.14,0
15933,2023/4/12 23:15,2.76,2.14,0
15934,2023/4/12 23:30,2.76,3.28,0
15935,2023/4/12 23:45,2.77,2.9,0.03
15936,2023/4/13 0:00,2.8,3.28,0
15937,2023/4/13 0:15,2.83,3.28,0
15938,2023/4/13 0:30,2.89,3.67,0
15939,2023/4/13 0:45,2.97,3.28,0
15940,2023/4/13 1:00,3.07,3.67,2.44
15941,2023/4/13 1:15,3.21,3.67,0.33
15942,2023/4/13 1:30,3.35,2.9,0.67
15943,2023/4/13 1:45,3.5,4.05,5.19
15944,2023/4/13 2:00,3.66,6.35,12.52
15945,2023/4/13 2:15,3.83,6.35,15.64
15946,2023/4/13 2:30,4.02,7.5,22.27
15947,2023/4/13 2:45,4.22,7.5,24.14
15948,2023/4/13 3:00,4.43,7.88,27.76
15949,2023/4/13 3:15,4.65,9.03,32.18
15950,2023/4/13 3:30,4.88,8.65,33.58
15951,2023/4/13 3:45,5.1,9.41,41.85
15952,2023/4/13 4:00,5.31,9.41,32.78
15953,2023/4/13 4:15,5.51,9.41,40.72
15954,2023/4/13 4:30,5.68,9.03,42.16
15955,2023/4/13 4:45,5.82,9.8,42.89
15956,2023/4/13 5:00,5.92,10.94,37.23
15957,2023/4/13 5:15,5.99,5.96,33.48
15958,2023/4/13 5:30,6.03,7.11,24.44
15959,2023/4/13 5:45,6.03,7.5,25.48
15960,2023/4/13 6:00,6.34,5.96,26.92
15961,2023/4/13 6:15,6.19,5.2,26.65
15962,2023/4/13 6:30,6.03,6.73,18.35
15963,2023/4/13 6:45,5.88,7.5,13.9
15964,2023/4/13 7:00,5.74,4.82,11.79
15965,2023/4/13 7:15,5.59,5.96,11.12
15966,2023/4/13 7:30,5.46,5.96,11.75
15967,2023/4/13 7:45,5.33,5.96,11.02
15968,2023/4/13 8:00,5.22,6.73,11.59
15969,2023/4/13 8:15,5.1,6.73,17.51
15970,2023/4/13 8:30,5,7.11,17.38
15971,2023/4/13 8:45,4.92,6.73,18.08
15972,2023/4/13 9:00,4.84,6.35,19.86
15973,2023/4/13 9:15,4.78,6.73,20.26
15974,2023/4/13 9:30,4.73,5.96,18.88
15975,2023/4/13 9:45,4.68,6.73,15
15976,2023/4/13 10:00,4.65,5.96,13.76
15977,2023/4/13 10:15,4.64,4.43,13.46
15978,2023/4/13 10:30,4.64,5.2,9.61
15979,2023/4/13 10:45,4.64,4.82,10.05
15980,2023/4/13 11:00,4.65,5.58,8.97
15981,2023/4/13 11:15,4.67,5.2,9.74
15982,2023/4/13 11:30,4.7,5.2,4.39
15983,2023/4/13 11:45,4.74,3.28,6.29
15984,2023/4/13 12:00,4.89,4.05,6.76
15985,2023/4/13 12:15,4.94,5.2,11.69
15986,2023/4/13 12:30,5,3.28,9.74
15987,2023/4/13 12:45,5.06,7.11,12.32
15988,2023/4/13 13:00,5.12,2.52,15.77
15989,2023/4/13 13:15,5.19,6.73,15.37
15990,2023/4/13 13:30,5.26,5.58,11.82
15991,2023/4/13 13:45,5.34,5.2,15.7
15992,2023/4/13 14:00,5.43,6.35,15.97
15993,2023/4/13 14:15,5.52,6.73,16.17
15994,2023/4/13 14:30,5.6,5.96,17.71
15995,2023/4/13 14:45,5.69,4.82,12.02
15996,2023/4/13 15:00,5.78,6.35,14.97
15997,2023/4/13 15:15,5.86,5.96,12.39
15998,2023/4/13 15:30,5.92,8.26,15.2
15999,2023/4/13 15:45,5.98,5.2,18.25
16000,2023/4/13 16:00,6.02,6.35,17.65
16001,2023/4/13 16:15,6.04,6.73,17.31
16002,2023/4/13 16:30,6.07,6.35,19.55
16003,2023/4/13 16:45,6.09,7.11,17.01
16004,2023/4/13 17:00,6.1,5.2,13.76
16005,2023/4/13 17:15,6.11,4.43,6.36
16006,2023/4/13 17:30,6.1,6.35,9.78
16007,2023/4/13 17:45,6.08,4.05,9.44
16008,2023/4/13 18:00,5.2,3.28,14.46
16009,2023/4/13 18:15,5.13,4.43,14.9
16010,2023/4/13 18:30,5.05,4.82,15.54
16011,2023/4/13 18:45,4.94,5.2,14.4
16012,2023/4/13 19:00,4.82,4.05,14.3
16013,2023/4/13 19:15,4.67,5.96,10.51
16014,2023/4/13 19:30,4.53,4.05,6.53
16015,2023/4/13 19:45,4.38,3.67,3.98
16016,2023/4/13 20:00,4.25,4.43,3.28
16017,2023/4/13 20:15,4.11,4.05,2.65
16018,2023/4/13 20:30,3.98,3.67,2.65
16019,2023/4/13 20:45,3.84,4.05,1.14
16020,2023/4/13 21:00,3.71,3.28,0.33
16021,2023/4/13 21:15,3.58,3.28,0.5
16022,2023/4/13 21:30,3.45,4.05,2.24
16023,2023/4/13 21:45,3.32,4.43,1.91
16024,2023/4/13 22:00,3.2,4.43,1.71
16025,2023/4/13 22:15,3.08,4.05,1.47
16026,2023/4/13 22:30,2.98,2.9,0.3
16027,2023/4/13 22:45,2.89,3.28,0.37
16028,2023/4/13 23:00,2.83,2.9,3.58
16029,2023/4/13 23:15,2.79,4.43,2.34
16030,2023/4/13 23:30,2.76,3.67,0.5
16031,2023/4/13 23:45,2.76,3.67,0
16032,2023/4/14 0:00,2.77,4.05,2.48
16033,2023/4/14 0:15,2.81,4.82,2.34
16034,2023/4/14 0:30,2.87,4.43,5.39
16035,2023/4/14 0:45,2.95,4.82,6.29
16036,2023/4/14 1:00,3.05,4.05,5.66
16037,2023/4/14 1:15,3.16,4.05,7
16038,2023/4/14 1:30,3.29,4.43,5.99
16039,2023/4/14 1:45,3.42,5.58,6.56
16040,2023/4/14 2:00,3.57,5.58,7.13
16041,2023/4/14 2:15,3.73,4.82,7.1
16042,2023/4/14 2:30,3.89,4.05,10.85
16043,2023/4/14 2:45,4.05,4.43,13.16
16044,2023/4/14 3:00,4.21,5.58,13.96
16045,2023/4/14 3:15,4.37,2.52,13.59
16046,2023/4/14 3:30,4.5,3.67,13.56
16047,2023/4/14 3:45,4.62,2.14,7.27
16048,2023/4/14 4:00,4.71,2.9,5.32
16049,2023/4/14 4:15,4.78,3.67,6.53
16050,2023/4/14 4:30,4.81,2.9,8.04
16051,2023/4/14 4:45,4.83,5.58,11.42
16052,2023/4/14 5:00,4.81,6.73,11.12
16053,2023/4/14 5:15,4.78,7.88,18.42
16054,2023/4/14 5:30,4.72,8.26,22
16055,2023/4/14 5:45,4.65,8.26,20.56
16056,2023/4/14 6:00,4.54,9.8,32.41
16057,2023/4/14 6:15,4.43,6.73,23.77
16058,2023/4/14 6:30,4.31,5.96,16.04
16059,2023/4/14 6:45,4.19,5.58,15.8
16060,2023/4/14 7:00,4.06,4.82,16.17
16061,2023/4/14 7:15,3.92,5.2,15.94
16062,2023/4/14 7:30,3.79,4.05,8.67
16063,2023/4/14 7:45,3.66,1.37,0.54
16064,2023/4/14 8:00,3.55,1.75,0
16065,2023/4/14 8:15,3.44,1.37,0
16066,2023/4/14 8:30,3.35,0,0
16067,2023/4/14 8:45,3.28,0,0
16068,2023/4/14 9:00,3.23,0,0
16069,2023/4/14 9:15,3.2,0,0
16070,2023/4/14 9:30,3.2,1.75,0
16071,2023/4/14 9:45,3.21,0.6,0
16072,2023/4/14 10:00,3.23,2.52,0
16073,2023/4/14 10:15,3.27,1.75,0
16074,2023/4/14 10:30,3.31,1.75,0
16075,2023/4/14 10:45,3.35,0.99,0
16076,2023/4/14 11:00,3.39,0,0
16077,2023/4/14 11:15,3.43,1.37,0
16078,2023/4/14 11:30,3.46,0,0
16079,2023/4/14 11:45,3.48,2.14,0
16080,2023/4/14 12:00,3.3,2.9,0
16081,2023/4/14 12:15,3.32,2.14,1.21
16082,2023/4/14 12:30,3.33,4.05,2.85
16083,2023/4/14 12:45,3.33,5.58,5.52
16084,2023/4/14 13:00,3.33,3.28,5.19
16085,2023/4/14 13:15,3.31,4.43,5.89
16086,2023/4/14 13:30,3.29,3.67,3.48
16087,2023/4/14 13:45,3.26,1.75,3.65
16088,2023/4/14 14:00,3.24,3.28,3.65
16089,2023/4/14 14:15,3.21,2.52,4.75
16090,2023/4/14 14:30,3.19,3.67,4.92
16091,2023/4/14 14:45,3.16,2.14,5.09
16092,2023/4/14 15:00,3.15,4.05,1.77
16093,2023/4/14 15:15,3.14,3.67,0.9
16094,2023/4/14 15:30,3.16,2.9,1.91
16095,2023/4/14 15:45,3.19,3.67,3.05
16096,2023/4/14 16:00,3.24,1.37,2.18
16097,2023/4/14 16:15,3.32,4.05,1.71
16098,2023/4/14 16:30,3.42,2.9,1.94
16099,2023/4/14 16:45,3.55,3.28,2.11
16100,2023/4/14 17:00,3.7,3.28,1.77
16101,2023/4/14 17:15,3.87,3.28,3.01
16102,2023/4/14 17:30,4.07,4.43,5.63
16103,2023/4/14 17:45,4.3,4.05,7.03
16104,2023/4/14 18:00,4.44,3.67,10.01
16105,2023/4/14 18:15,4.77,4.82,6.33
16106,2023/4/14 18:30,5.11,5.58,9.27
16107,2023/4/14 18:45,5.46,3.28,23.17
16108,2023/4/14 19:00,5.82,3.67,31.64
16109,2023/4/14 19:15,6.18,3.67,37.2
16110,2023/4/14 19:30,6.53,6.73,42.19
16111,2023/4/14 19:45,6.86,9.41,44.5
16112,2023/4/14 20:00,7.18,9.8,44.87
16113,2023/4/14 20:15,7.47,8.26,46.14
16114,2023/4/14 20:30,7.74,10.56,44.4
16115,2023/4/14 20:45,7.98,9.8,44.33
16116,2023/4/14 21:00,8.2,9.8,44.77
16117,2023/4/14 21:15,8.38,10.56,47.65
16118,2023/4/14 21:30,8.53,11.33,48.45
16119,2023/4/14 21:45,8.65,12.48,48.38
16120,2023/4/14 22:00,8.75,12.09,48.52
16121,2023/4/14 22:15,8.81,11.33,48.52
16122,2023/4/14 22:30,8.86,10.94,48.58
16123,2023/4/14 22:45,8.89,10.18,47.51
16124,2023/4/14 23:00,8.9,10.18,47.78
16125,2023/4/14 23:15,8.9,9.41,45.94
16126,2023/4/14 23:30,8.9,9.8,45.64
16127,2023/4/14 23:45,8.88,10.56,44.06
16128,2023/4/15 0:00,8.75,9.41,40.48
16129,2023/4/15 0:15,8.72,9.03,37.77
16130,2023/4/15 0:30,8.68,8.65,38.37
16131,2023/4/15 0:45,8.66,8.65,38.37
16132,2023/4/15 1:00,8.63,8.26,40.51
16133,2023/4/15 1:15,8.61,9.03,43.43
16134,2023/4/15 1:30,8.59,9.03,43.73
16135,2023/4/15 1:45,8.59,9.03,43.03
16136,2023/4/15 2:00,8.59,9.41,43.76
16137,2023/4/15 2:15,8.6,9.41,44.06
16138,2023/4/15 2:30,8.62,9.03,41.29
16139,2023/4/15 2:45,8.64,8.65,43.96
16140,2023/4/15 3:00,8.68,9.41,41.85
16141,2023/4/15 3:15,8.72,9.8,43.56
16142,2023/4/15 3:30,8.76,9.41,41.79
16143,2023/4/15 3:45,8.79,9.41,40.28
16144,2023/4/15 4:00,8.83,9.03,40.82
16145,2023/4/15 4:15,8.85,9.41,41.49
16146,2023/4/15 4:30,8.87,9.8,43.66
16147,2023/4/15 4:45,8.88,9.8,42.29
16148,2023/4/15 5:00,8.87,10.18,40.58
16149,2023/4/15 5:15,8.86,9.8,40.15
16150,2023/4/15 5:30,8.84,9.8,40.82
16151,2023/4/15 5:45,8.81,10.56,37.07
16152,2023/4/15 6:00,8.42,9.41,34.45
16153,2023/4/15 6:15,8.39,9.03,35.19
16154,2023/4/15 6:30,8.37,9.41,37.94
16155,2023/4/15 6:45,8.36,7.88,35.86
16156,2023/4/15 7:00,8.34,7.5,30.54
16157,2023/4/15 7:15,8.33,5.58,28.16
16158,2023/4/15 7:30,8.33,5.58,21.09
16159,2023/4/15 7:45,8.35,5.58,19.82
